ID,Text,Labels
7153,不是又是那个xx吧？ __eou__ 估计你说对了，就是咱俩之前说的那个 __eou__ 她又对你做什么了？？ __eou__ 就是假惺惺，装清纯喽~过几天我们四个去吃粗粮王吧，驾照快到手了哈！,5555
7154,真的是越来越好看了！ __eou__ 听到鼓励的话真是太好啦（手滑要点回复竟然点了两遍赞hhh __eou__ 是真好好看哦，感觉很自然而且很有个性！ __eou__ 哈哈开心开心！以后心情不好或者自卑的时候得给你发我的照片让你夸夸我！我就自信了！,2221
7155,看来能好好进修自己 __eou__ 基本上都看得懂啦，主要是个别单词而已 __eou__ 适应了就ok鸟 __eou__ 你肇庆那边怎么说 __eou__ 还没确定啊唉好像要3月初去到那边都没人陪我 __eou__ 寂寞寂寞就好啦,666636
7156,媳妇一直这么美~ __eou__ 啊啊我的小相公你看看我高三时候简直辣眼睛 __eou__ 那是我亲爱的媳妇在我心里青春的样子，我们那时候最快乐啦 __eou__ 啊是啊，好想回去,2513
7157,想说要爱屋及乌爱陈老师吗亲？ __eou__ 绮贞更是我的爱好吗想表达的是一种命中注定 __eou__ 哈哈就是说你爱的人爱的人都和你差不多是吗我早就发现啦 __eou__ 你总算懂了亲我也早知道了只是再秀一下嘛大家果然是一个世界的人哈哈 __eou__ 那你还要因为那个胖胖和我相忘于江湖吗 __eou__ “大家”指的是我绮贞宥嘉好吗理解不了胖胖的你不在里面,621166
7158,这个是不是和seesheer很相似呀 __eou__ seesheer偏橘一点我唇色深厚涂略像但实在太喜欢小羊皮的质感了 __eou__ 完了完了，又要入坑了，我看你的试色也买了一只401，可是涂起来没你好看 __eou__ 实在太喜欢了还准备买别的色号,6262
7159,你也抑郁了吗？看到离开的人觉得活着真好 __eou__ 中了四条！估计已经轻度了！ __eou__ 每个人多多少少都会中，咱两差不多吧 __eou__ 管他呢！该怎么就怎么！愁也没用,3366
7160,不是应该坐到人广嘛?那你现在怎么样啦 __eou__ 我本来是想乘到世纪大道乘九号线的…我后来通过百度地图回家啦～ __eou__ 居然。没迷路喔哈哈?那你吃啥了啦? __eou__ 哈哈～多亏百度地图～在家附近吃了桂林米粉～ __eou__ 好吧用餐愉快哦亲?,66611
7161,贝德玛的卸妆水敲好用！ __eou__ 我买的就是粉瓶，总觉得木有油卸干净，油都能把黑头卸下来 __eou__ 好吧，我之前一直用的卸妆油，难过呢 __eou__ 充分乳化去黑头特别得劲,2532
7162,我蛮喜欢出轨的女人啊 __eou__ 我跟我朋友在说的是戴思杰，我mi新戏午夜慢车2333 __eou__ 哈哈哈我自动脑补潘源良何为啥总是和佟大为啊 __eou__ 哈合作得不错就再合作了吧2333,2611
7163,小哥哥也好看，可是我能偷偷吐槽一句吗，我觉得男生女生都是一个模子刻出来的，看多了审美疲劳，像量产的 __eou__ 不不不是和我互粉的小姐姐们不是网红 __eou__ 我说的就是在榜姐下面鲍照的小哥哥小姐姐们 __eou__ 我很少看营销号的东西了偶尔看个段子,5666
7164,个样好嚣！比你抱住好无奈甘既样甘既 __eou__ 哈哈···拒扮无奈姐···心入边都唔知几中意我抱 __eou__ 你抱亲个个bb，距地都心不在焉既，睇吾出钟意喔，细侄女 __eou__ 切··你唔了解女仔既心思噶喇·· __eou__ 嘻嘻，我比较了解bb既心理！,66661
7165,像我这种文化人才看得懂的菜单！当然好吃了！ __eou__ 嗯！小哥哥现在掘地三尺挖我的功夫很棒 __eou__ 还可以吧，谁让你把我妈妈都贿赂了 __eou__ 哼！明明是我带你来的！下周去越南菜！,2266
7166,擎天柱黑化和变好都相当随意了 __eou__ 一巴掌黑化一句话清醒，除了真爱我真不知道咋解释 __eou__ 你估计就得反过来要是黑化了我给你一巴掌你就清醒哈哈哈哈哈哈哈 __eou__ 那我就和黑化我的人双宿双飞,6616
7167,大群好看么，下了没看，嘻嘻嘻 __eou__ 你喜欢大表哥吗？ __eou__ 喜欢，两个大表哥我都喜欢 __eou__ 还有一个是谁啊？大群要不你先看看，好看安利给我，我最近先补补休叔的电影~,1626
7168,威妹今天状态不行要是今天跟娜姐打威妹也是回家 __eou__ 谁让娜姐排名那么高啊? __eou__ 排名低的话早把威妹干下去了哎威妹还是没走到娜姐面前啊这仇是没法报了 __eou__ 这一年还有很多机会呢,6636
7169,今晚e10毕业不是梦 __eou__ 应该不行??这会儿还卡着 __eou__ 太太拼一下，成功了可以吹一年呢 __eou__ 晚上还有事可能都没法集中精力打活动,6626
7170,我每次去都坐在那一圈儿上感觉巨棒而且还能看到天色变化 __eou__ 你才是土鳖呢好伐！我都不带坐的 __eou__ 那你去那儿是干嘛的啊你不找地方坐下来我以前去都是去写论文能不坐着么 __eou__ 陪人过来找英文书然后复印不是自习呀~,2666
7171,莫把小颜搞丢就对、 __eou__ 丢了也没人敢要她会自己跑回来的。 __eou__ 哇????太自信了、和某个瓜皮一样！ __eou__ 没人比黄小耙贴心了对哇 __eou__ 不觉得！你喜欢送给你哇、天天惹我生气点都不好！ __eou__ 某人说你对比哈我就晓得黄小耙多好了 __eou__ 就是和你对比了才晓得你有多好、噶、小可爱！,6622362
7172,"你在哪里，哪里的星星们有福了！ __eou__ 呵呵，谢谢你的鼓励，我还在学习的路上，仍旧有很多专业知识要学习。 __eou__ 我们这里的孩子就没有这样的的福分，大都在家里呆着，爱心树是一个家长互助形式的公益组织。没有专业的老师来做。 __eou__ 是的,我们的资源是很少呢,大都要靠老师家长努力去找.但是孩子耽误不起,还是要努力呢 __eou__ 我的孩子已经耽误了，但是不想让后面的孩子耽误啊 __eou__ 嗯，是的啊，但是用对了方法也不晚的，只是效果慢慢才能出来。",216666
7173,亲一个！宝贝！ __eou__ 请问要嘴对嘴嘛 __eou__ 只要宝贝愿意！哈哈！！ __eou__ 现在是我的新欢所以我说替她说不可以喇 __eou__ 你咋口语这样呢？！快把俺亲爱的糖糖还给俺啊！！！,26166
7174,是不是脱色太严重噢，莫给别个吃味精味重的。 __eou__ 哈哈他是这种品种一直要变色到一两岁才是最好看的时候小时候是丑小鸭 __eou__ 欧，这样子啊，那期待长出白天鹅 __eou__ 最后变大白狗了,6126
7175,亲爱滴霞儿我来看你啦 __eou__ 菜菜中午好，刚才在做家务，现在忙好了 __eou__ 霞儿今天休息啦~ __eou__ 是的，今天休息吃饭了吗菜菜,1666
7176,所以说每一次对h想要改观的时候就有脑残粉让我不忘初心，动辄biao啊bi的粉丝太恶心，希望永远没有交集 __eou__ 为啥要对这种心机男有改观啊！ __eou__ 他的心机不心机我不揣测，我只是从纯音乐角度，但对方粉丝辣鸡我是一直都知道的 __eou__ 我对此男全方位的厌恶，音乐我更不会去听。 __eou__ 要不是合唱，哪里会听他？只针对这首歌而言,55555
7177,只有气不想哭，我觉得露露一个人过挺好，这种新型渣男，还是离远一点#袁姗姗国民大生活# __eou__ 我也觉得当王舒望说你不是我想要的女孩时，他的人设崩了。 __eou__ 前面口口声声我就是喜欢她的作emmmm __eou__ 王舒望就是嘴巴上赢了观众，陆露是嘴巴上输了观众。不过我一直站陆露,5555
7178,不过图二是第几集啊 __eou__ 你还没看到图二这集？去迪化的时候呀～ __eou__ 中间那部分很上我妈胡看的昨晚的沈星移那段看了两遍心疼星移还有白石 __eou__ 迪化那段好看，赶快补上，赵白石憋的都让我急,6632
7179,你这是对我有歧视！我的描述这么简短！ __eou__ 其实在图虫是有句子的不过和你目前真实状态不太搭配 __eou__ 我就知道你是图虫抄的句子！哈哈哈哈哈 __eou__ 毕竟不是文艺狗词穷啊,5613
7180,"奶奶真老了，好想她老人家啊，奶奶一定会长命百岁 __eou__ 恩咯，我只希望她别受什么折磨，这样就好长命百岁 __eou__ 恩，对滴，过年回来好好陪陪奶奶。 __eou__ 嗯，今天给她看你照片她好高兴嘞港""国是东东""!哈哈 __eou__ 哈哈，我看到奶奶的照片感觉心里酸酸的，真老了好多",22213
7181,你连连叹息什么？ __eou__ 原来我发了两遍哈哈。真不是故意的 __eou__ 你每次发点东西，至少2遍，不知道的以为你忙着凑数呢 __eou__ 哈哈哈哈哈哈。神评论啊,6161
7182,我觉得楚人美生前挺好看的还是 __eou__ 对啊只是一个可怜人。不过最好看的是贞子from午夜凶铃3不服来辩。 __eou__ 日本那几代贞子都好看！ __eou__ 是四贞相大白里的简直美炸了，好想和她聊聊。,2222
7183,巧姐在外地能用手机听你的节目吗？ __eou__ 当然可以啦~嘿嘿~下载蜻蜓软件就 __eou__ 太好了，在外地能听到家乡的广播是莫大的幸福。我高三奋战的时候几乎每晚都听，谢谢巧姐，辛苦了;-) __eou__ 能被你们记住我是多么的幸福啊~,6122
7184,我也看到过??多买少买多少要买???迟买早买迟早要买 __eou__ 早中晚中，早晚要中 __eou__ 额???打高兴打忘了 __eou__ 马上就要对一群不认识的人讲ppt了，好紧张的赶脚 __eou__ 有啥讲头蛮??都讲过了,66646
7185,有些熊喜熊的特别自信，还特看不起猴子之类的，感觉和异类一样，真是脑袋有病 __eou__ 我们的想法其实都是一样的。 __eou__ 这种烂人别理他就是了快让他自我感觉良好去吧 __eou__ 我也是这样想，但是看多了，实在憋不住要吐槽一下。 __eou__ 感觉这么好怎么也不见星探找他上镜当明星啊 __eou__ 所以说没有自知之明是件很可怕的事情。,555555
7186,和我想的一样！握爪！！！ __eou__ 当然五月天的是看不够的'哈哈 __eou__ 那我还是爱医生多一点哈哈，不过五月天也爱~嘿嘿~医生的演唱会还来上海么=0= __eou__ 哈哈'肯定会来的'医生的歌很有feel的哈',1111
7187,不喜欢会很累 __eou__ 对哒，适合的前提就是喜欢嘛 __eou__ 还以为你失恋了 __eou__ 为什么会笑哭…,6266
7188,祈祷厄运远离陈陈！ __eou__ 哇本学期第一次逃课（毛概课）老师就要点名平时我到了他都不点的还好小伙伴呼喊我我飞奔到教室 __eou__ 还好还好！！算是厄运来个急转弯从你身边溜走了 __eou__ 感谢同学！大爱无疆其他我最近都蛮好的！,2621
7189,快乐呦！开心呦！回家了。 __eou__ 是的啊，回家了，开心啊，俺想家人了 __eou__ 理解亲爱的！一定要注意安全，别太慌了。抱抱。 __eou__ 会的，亲，明天和孩子爸爸一起回家这样好点，有个照应的 __eou__ 哦！太好了！祝你明天一路顺风。 __eou__ 谢谢，亲到家给你报平安,112621
7190,最爱莲花桩！ __eou__ 吉娃娃这种真是平易近人的美货！ __eou__ 特别幸福，对不对！我过几天拍我的吉娃娃林赛卡罗拉及等等请您指教 __eou__ 过奖啦！共同交流共同进步！,2222
7191,太准了，我刚问完，还有回答墨尔本的，更有意思是巴西首都墨西哥。 __eou__ 要问西班牙首都是哪儿，有一半人说：巴塞罗那。 __eou__ 三毛的撒哈拉沙漠，肯定没看！ __eou__ 你喜欢三毛吗？ __eou__ 喜欢她的单纯、善良、为爱付出！更喜欢她的文字，从不掩饰！,66662
7192,可以！话说你是谁的饭？怎么突然就喜欢跳团了，感觉我都已经过了喜欢的年纪了，当年真的超爱他们 __eou__ yuti，不过不算真爱饭，只是十周年支持下，单曲很好听就买了 __eou__ 发现居然到有冈大贵，跳团就是身高两极化！ __eou__ 大酱多萌的，我中意芋头点 __eou__ 嗦嘎，现在看来芋头确实全方位都不错，还参演了半泽直树，要是32高点就好了 __eou__ 不存在撒，32还是团队担当的~233,226222
7193,其实我觉得你没说错啊，不明白为什么有人喷你。 __eou__ 他的粉丝像邪教一样，特别得可怕，你上网上看看。 __eou__ 脑残粉就是自己闻着偶像屁特别香，还专门管别人也一定觉得是香的，别人一定也得喜欢。 __eou__ 千万别惹他们，能吓死你,6555
7194,你什么时候喜欢喝 __eou__ 喜欢喝？？没喝过，但是大家说好喝 __eou__ 什么时候喜欢甜的了 __eou__ 不喜欢太甜的我喝奶茶喊无糖的,6666
7195,土豪都去通宵了 __eou__ 科科土豪就不会省钱通宵了 __eou__ 穷逼连通宵都不行??通宵的也是土豪 __eou__ 我兜里现在不到十块钱 __eou__ 土豪的钱一般不放兜里都在卡里,66666
7196,乖乖乖，任务完成哈！让我发现了我化妆的好多问题、、、、 __eou__ 那么美，哪有问题。看节目确实找问题比较方便，那个短信那儿没有剪辑！哈哈，还有一个地方导播没切好画面，穿帮 __eou__ 啊，那么尴尬！车车给我说了，电话爆满！ __eou__ 就是，我一直也没打通，没抢到。节目继续加油，嘿嘿,1161
7197,不错的呀！英文好就是好！加油 __eou__ 完全跟不上进度，压力太大，几乎全外宾！ __eou__ 过段时间就会好的阿。象这种地方是很锻炼人的呢 __eou__ 太特么磨炼人了！不入地狱上不了天堂！,2323
7198,可能是某个人在偷偷的喜欢你 __eou__ 我只是觉得有人在玩我的号 __eou__ 这么可怕？？？？？ __eou__ 可能是我表弟吧,6646
7199,明显花花不愿用心，很敷衍的拍摄 __eou__ 来我们学校看美女啊 __eou__ 你是认真的么 __eou__ 哈哈对啊，上次你说要来，结果我不在学校，让你改天过来，你就没动静了啊 __eou__ 哈哈哈哈，好啊，找时间去欣赏一下,56611
