indexNo,text,sentiment
28483,好好好，那是4毛钱，是有4%你也不去问问检测流程统计方式您就说。行吧，您觉得开心就好~,4
28484,你也啥都没调查就敢说没有一毛钱关系，我说国家数据我有什么不敢说的。,4
28485,中科院物理研究所2014年的数据，检测流程未实现公开化，参数也没有公开。你知道信息具有时效性吗,4
28486,有没有时效性你说的话有？,4
28487,贝玲妃也有这么一款，适合年轻女性,5
28488,难道这个不适合年轻么,5
28489,没有啊，我只是推荐下,5
28490,哈哈、她家木有粉球状噢、嗯、几个蜜粉都还不错、,1
28491,有的！我清楚记得,5
28492,额、木有看到过啊、粉球最有名就是娇兰这款了、贝家不是蒲公英粉比较火、貌似都是盒装方块饼,5
28493,你现在都是前辈啦,5
28494,我不敢称前辈，只是感慨现在的90后小年轻比起我们当年更独立自我，办公室年长大咖不少，也不见有个招呼。,2
28495,有些新来的律师活跃，比我当时的木讷要好很多。,1
28496,木讷和懂礼貌是两回事。年轻人应当独立自我，但基本的人情礼貌还是要懂的。我原博说的也就是这个意思。,5
28497,那个时候看阳光姊妹淘的时候，真的有惊艳的感觉。,1
28498,她不是那个脸最后被划伤的那个？我忘了名字,5
28499,对呀对呀，那时候看超级感动，这也是我最喜欢的一部关于友情的片子,1
28500,我也觉得超好看！当时觉得那个小姐姐也很好看还有女主角居然是我看未生的女主角,1
28501,早说啊，我刚才就在那边呢,5
28502,嘎嘎偶现在也回家了，抓紧吃了个饭走人,5
28503,偶也是，一个人太无聊！,2
28504,对呀吃点啥都怪怪滴,2
28505,王菲和谢霆锋和好，我觉得特夸张了,4
28506,活得久真是什么都能看到,4
28507,只能说娱乐圈里面什么都可以发生,4
28508,期待一下张柏芝和李亚鹏,1
28509,哈哈，那就要多混乱有多混乱,0
28510,那么嗨啊!!和哪个美女去啊,1
28511,怎么每个人都问我跟哪个美女去啊，我是去散心的,5
28512,那是事实!快坦白从宽,5
28513,没有啊，我又不帅，哪会有人要啊,5
28514,安东对婉冲到底是什么个意思讲清楚,5
28515,嘿嘿，你觉得呢？,0
28516,哈哈，我觉得吧。婉冲应该是我们大家的,0
28517,，继续努力努力努力。嘿嘿，我表白的视频，天才知道给发了，帮忙转一下,0
28518,哈哈，我当然会转发你的表白视频的哟,0
28519,中英，中韩，中日的翻译出来不是一个意思啊。就像文言文不能用英语翻译一样。每个国家语言不一样。文化差异罢了。,5
28520,中英我能理解，但是韩国和日本也是有文言文的，不至于看不懂吧，又不是傻子,4
28521,可是理解程度不一样啊。,5
28522,我当时也不懂啊，慢慢就懂了看完他们的爱情就能懂了,5
28523,买卖关系而已，你卖版权，我买剧。你不管我这里播放的收视，我不管你这里的原剧情、,5
28524,加油??肯定能让她满意,1
28525,嗯嗯，真是有点疯了，改了半天，估计这两天都不用干别的了,2
28526,周末吃顿好的犒劳犒劳自己,1
28527,肯定，现在就吃让我开心了,0
28528,倒霉蛋不是店里人太多就是没带充电宝手机没电,2
28529,既然有男朋友那这些都可以怪他呀,5
28530,哈哈怪他是他的荣幸,0
28531,你没有回我们革命友谊的那条我有点小悲伤,2
28532,张老师好棒！！！！,1
28533,张教授更棒、可以更近一步给你输送人才,1
28534,太为你开心啦！向高中恩师带去问候啊~,1
28535,一定一定，谢谢谢谢，老张家的都厉害,1
28536,想留长发，看到你的照片又犹豫了,2
28537,夏天留长发扎起来也很好看呀,1
28538,我已经清醒了，你的好看是因为身材和脸蛋和短发无关嘤嘤嘤,2
28539,摸摸头女孩子都是柔软可爱的,1
28540,可爱的像个250,4
28541,打架，合人吧，忍不了,4
28542,那手机号发一下，找好地方给你打电话,5
28543,你猜中后十位我给你说第一位是多少,5
28544,再见了朋友网络一线牵，珍惜这段缘,5
28545,面煮好要过凉水吗？,5
28546,都可以，看个人喜好，我就不喜欢过凉水,5
28547,我也不过凉水，但拌不出来你那样好看的颜色，我的面拌在一起也粘在一起了。,5
28548,不过水的面要速度拌好，实在搅不开的时候可以把杯子里的水稍微倒进面里一点，好搅,5
28549,我生气了！出去都不联系我了！,4
28550,依张相系好耐之前噶啦!,5
28551,甘原谅你啦！出去玩要稳我啊！,5
28552,"恩恩,!好的.",5
28553,请你们闭好你们的嘴，事情没弄明白之前，别乱咬人，你们心疼鹿晗，我们还心疼我恺呢,4
28554,请你放干净点，什么叫做乱咬人，请你看看现在的状态，郑恺如果真的无辜，为何不出来解释呢，他难道傻吗,4
28555,你们的嘴巴就干净？,4
28556,都有自己喜欢的明星，大家维护他们的心都是一样的，彼此彼此吧,5
28557,alek哪两个剧，关注alek这么久了，还真的没关注他的作品。,5
28558,都是刚刚拍和小pat的貌似拍了一天亲爱的小孩第二部从一月还是二月开始拍的和ja演的,5
28559,这种节奏拍下去至少又是一年半载,5
28560,肯定的不是特别赶的剧组再加上泰剧有的很拖一年差不多希望早点拍完,1
28561,上次有个人同我号码差一个数字唔同，其他都相同的。同我充咗2次50蚊话费,5
28562,哈哈，甘好？甘有无人打电话过来问你啊？,0
28563,有，但我无理佢,5
28564,哈哈，如果我冲错落你度，你理吾理我啊？,0
28565,都赖我阿，都赖我，哈哈哈,0
28566,哈哈哈真心我昨天睡觉的时候就合计科比肯定是内种不会甘心当角色球员的人当不了核心就索性不打,0
28567,哈哈哈，就应该在最辉煌的时候嘛,0
28568,说不定就焕发第二春了呢~哈哈哈,0
28569,过年好啊！啥时候回沈阳？我18号北京转机，请你吃饭,1
28570,来！我上白班貌似！你咋挑这么一天？,5
28571,周一嘛，我一般都周五回周一走,5
28572,去莫斯科啊？我入手中兴手机，哈哈够支持吧,0
28573,这菜看着就好吃噫，这么多美景，我就只看到了一道菜，这简直就是妥妥的吃货了,1
28574,亲，这个是这个季节云南特有的野生菌火锅，我们非常喜欢吃,1
28575,好，我记得这菜了，以后来云南了一定好好尝尝,5
28576,好的，7月份最多,5
28577,吆喂，还是个红脸蛋呢,5
28578,哈哈。这都被你发现了,0
28579,谁还没有年少过,5
28580,哈哈！年少不堪回首啊,0
28581,你战斗力超强大~,1
28582,乐天怎么八点就关门…又在明洞走起来了,5
28583,嗯，不是周末关的早，好像新罗7点就关门了，周末好像到9点。晚上你们可以逛明洞，东大门或者弘大的酒吧街,5
28584,再明洞呢炸鸡店,5
28585,他们的炸鸡很不错耶，口味好多，话说下次我要去金贤重的炸鸡店~,1
28586,再多看看就适应了,5
28587,惊了，捕捉一只太太本人！,5
28588,多看两次，你会发现，强受别有一种萌,5
28589,强受大好！！！,1
28590,帮忙刻一个我和胡歌的名字，谢谢,5
28591,不行，胡歌是大家的。,5
28592,你的名字告诉我他不是大家的,5
28593,这是我古月id不过我自称胡萝卜,5
28594,我的明很有格调希望你今年一切都能心想事成么么哒认识你很开心,1
28595,希望金主爸爸来点实质性奖励,1
28596,我能不能把你的口红拿去卖掉换钱,5
28597,拒绝！！！！,5
28598,白脸大眼尖下巴，你是网紫啊老铁,5
28599,netpurple你咋看出尖下巴的？？,5
28600,这还不尖！！？,5
28601,那是嘴尖哪有下巴了,5
28602,有两幅面孔的小丫头片子太多了！哈哈哈哈哈,0
28603,哈哈哈我长贵经典这件事本身倒不至于让我觉得虚伪，我就是觉得，为什么要维持虚假的客套呢,4
28604,不懂。“客套”这个词，本身就是虚假,4
28605,妈呀你咋都是金句。抬脚扫橘子皮,5
28606,哈哈哈哈别理两面三刀的人，脑回路我们正常人真的不懂啊,0
28607,我也不是啥正常人,5
28608,好的！你说啥都对！,1
28609,爱我长贵爱我长贵爱我长贵,1
28610,实情是佢蹂躏左我地三个咯,5
28611,蹂躏到大旧同龙爷衣衫不整?呃，而且得你一个有衫着严重怀疑你地当晚发生d不可告人嘅事,5
28612,当我唔想忆起当时情况嘅时候，我会选择断片,5
28613,我已经影低咗罪证，我相信可以帮助你不断回忆,5
28614,右脚不受控制爆发了洪荒之力。,5
28615,副连长和我日常：“走正步脚掌落地！”“教官！我控制不住我记几！”,5
28616,话说你们军训完了木有,5
28617,今天结束，扔鞋子之前拍张照纪念,5
28618,…这纪念方式很特别啊,5
28619,还行啊，不适合男人去看,4
28620,就是拍的垃圾的~大二张嘉佳的深夜故事每篇都看的~,4
28621,宽容的心吧，毕竟现在纯爱越来越少了。,4
28622,"毕竟花了钱看了啊,质量配不上票房~",4
28623,1的第二张图吓死我了！！,3
28624,陶瓷做的大白兔奶糖啊！哪里吓人了？,5
28625,咦！！放一堆密密麻麻的，可怕,3
28626,哈哈哈哈哈可能是我拍的原因吧实际不是这种感觉,0
28627,昨天给室友看了小牧，她说你身边有这样可爱的孩子也太幸运了，“他家长可以带他参加真人秀啊”~,1
28628,跟室友说，父母太不争气,4
28629,她已经粉你了据说，持续关注希望能生小牧这样的宝宝！,1
28630,哈哈，好吧。祝她好运,0
28631,上班开小差还好意思说,4
28632,刚又被装b犯训了一下,4
28633,管他呢，开心就好,1
28634,是的！不必较真！,5
28635,干嘛想我了，娟娟,5
28636,冒充静静会被警察哥哥抓的,5
28637,不怕，我是叔叔，叔叔大过哥哥,5
28638,做错事警察叔叔都会被抓,5
28639,北京下大雨啦？,5
28640,阵雨，现在停了。你家小公主好带吗？,5
28641,马马虎虎还行。就是业务不熟练，各种手忙脚乱适应中,2
28642,这可是一辈子的铁饭碗，好好干哈,1
28643,超越苹果！加油！贾布斯,1
28644,超越苹果？假药停再去修炼一百年，造个手机什么玩意儿，还敢玩汽车？,4
28645,马云当初也被这样说！后来呢？,4
28646,等到他超越了苹果你再来说，吹牛逼和自信是两码事,4
28647,你说为什么吃了会长肉呢,5
28648,我也不知道这个问题就由你来说说答案,5
28649,我都不大敢吃了过两天端午放假还是会忘记长肉然后吃好多,3
28650,没事，放心吃，吃饱的人生才不迷茫,5
28651,求推荐不容易勾丝的丝袜,5
28652,今年的丝袜都是去年压箱底的，你这么一提醒我得去看看我去年是上哪买的丝袜了,5
28653,记得告诉我每次买都很容易勾丝在外边玩勾丝了很尴尬啊,2
28654,没问题～这种尴尬我也懂不过，再好的丝袜出去玩保险起见包包都会备着两双哈哈，,0
28655,嗯嗯好哒～,0
28656,只是洪雨雷把他当朋友相信他的话，并不是因为输了比赛。他伤心的应该是友谊。友谊是不能跟社会其他人相同的。,2
28657,两件事肯定是同时发生的啊你们怎么把输比赛扯的一干二净要是没输还是同样的情况你扪心自问会哭成这样？,2
28658,不会哭但是不会再是朋友那个感觉变了回不去,2
28659,嗯是但就是这次哭的太委屈让人心疼所以才为他愤愤不平,2
28660,只是别人看笑话的一条犬有啥自豪还真把自己当明星,4
28661,你是个什么东西？???有资格说别人？,4
28662,每个人都有发言权难道你不是人吗不是的话你闭嘴,4
28663,你就是一个键盘侠。只会在这里发泄自己的情绪。??把自己的不堪不满。发泄在虚拟的网络世界！,4
28664,谭虾~我喜欢椒盐的,1
28665,虽然这是水煮的，但是我也很开心了,0
28666,你快回家，搞一箩筐给你吃,5
28667,等到我回去，又不是季节了，我认命了,5
28668,我前晚吃了椒盐的~真开心~,0
28669,我爱吃椒盐的所有！,1
28670,不化妆也美美的,1
28671,做为咱们班的师姐要放单首飞啦…快让她们喊你师姐,5
28672,玥玥已经叫姐了，哈哈哈哈哈,0
28673,就差于思宇了…,5
28674,怎么觉得第二张跟你合影的美女好眼熟啊，她大学读哪个学校呀？,5
28675,你说右边的刘璇吗？她是广轻的,5
28676,过熟目，总觉得好像在哪里见过，嘻嘻，你的头发剪短了哟,0
28677,是呀，又短了无法及腰了哈哈，你的呢？好久见到你和她们了,0
28678,跟你差不多长，是啊，大家都无声无息的,5
28679,你的另外一个小姐姐饿死了，吃你那顿饭…比做业绩难,4
28680,姐姐，下周一定一定一定,5
